RECIPE_ID,IRDNT_SN,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM
63,712,실파,50g,3060002,부재료
63,713,청고추,3개,3060002,부재료
63,714,홍고추,13개,3060002,부재료
63,715,마늘,10쪽,3060003,양념
63,716,생강,1쪽,3060003,양념
63,717,물,18컵,3060002,부재료
63,718,밀가루,2큰술,3060002,부재료
64,719,오이,10개,3060001,주재료
64,720,소금,약간,3060003,양념
64,721,고춧가루,1컵,3060003,양념
64,722,부추,1단,3060001,주재료
64,723,다진파,1큰술,3060002,부재료
64,724,다진마늘,1큰술,3060002,부재료
64,725,다진생강,1작은술,3060002,부재료
64,726,설탕,1큰술,3060003,양념
64,727,간장,3큰술,3060003,양념
64,728,청주,1큰술,3060003,양념
64,729,[절임용 소금물] 소금,2컵,3060003,양념
64,730,물,10컵,3060003,양념
65,731,배추,1/2포기,3060001,주재료
65,732,미나리,30g,3060001,주재료
65,733,홍고추,2개,3060001,주재료
65,734,생강,1/2쪽,3060003,양념
65,735,무,1개,3060002,부재료
65,736,대파,2뿌리,3060002,부재료
65,737,마늘,5쪽,3060003,양념
65,738,소금,1컵,3060003,양념
65,739,고춧가루,1/2컵,3060003,양념
65,740,물,20컵,3060002,부재료
66,741,총각무,1단,3060001,주재료
66,742,소금,2컵,3060003,양념
66,743,대파,2뿌리,3060002,부재료
66,744,고춧가루,1/2컵,3060003,양념
66,745,다진마늘,5큰술,3060003,양념
66,746,다진생강,2큰술,3060003,양념
66,747,멸치젓,1/4컵,3060003,양념
66,748,새우젓,1/4컵,3060003,양념
66,749,설탕,3큰술,3060003,양념
66,750,찹쌀가루,3큰술,3060002,부재료
66,751,물,1컵,3060002,부재료
66,752,[절임용 소금물] 물,10컵,3060003,양념
67,754,무,2개,3060001,주재료
67,755,굴,1컵,3060001,주재료
67,756,소금,조금,3060003,양념
67,757,고춧가루,1컵,3060003,양념
67,758,미나리,1/2단,3060002,부재료
67,759,실파,1/2단,3060002,부재료
67,760,갓,1단,3060002,부재료
67,761,마늘,5쪽,3060003,양념
67,762,새우젓,1/2컵,3060003,양념
68,765,무,10개,3060001,주재료
68,766,고추,20개,3060001,주재료
68,767,소금,3컵,3060003,양념
68,768,갓,1/2단,3060001,주재료
68,769,실파,1/2단,3060002,부재료
68,770,마늘,5쪽,3060003,양념
68,771,대파,5개,3060002,부재료
68,772,배주머니,5개,3060002,부재료
68,773,물,10컵,3060002,부재료
69,774,갓,2단,3060001,주재료
69,775,무,300g,3060002,부재료
69,776,소금,1컵,3060003,양념
69,777,실파,1단,3060002,부재료
69,778,고춧가루,1과1/2컵,3060003,양념
69,779,마늘,5쪽,3060003,양념
69,780,생강,1/2쪽,3060003,양념
69,781,멸치젓,1/2컵,3060003,양념
69,782,깨소금,2큰술,3060002,부재료
69,783,밀가루,3큰술,3060002,부재료
69,784,물,1컵,3060002,부재료
70,785,꽃게,2마리,3060001,주재료
70,786,애호박,1/2개,3060002,부재료
70,787,무,1/3개,3060002,부재료
70,788,느타리버섯,20g,3060002,부재료
70,789,청고추,1개,3060002,부재료
70,790,홍고추,1개,3060002,부재료
70,791,대파,1/2뿌리,3060002,부재료
70,792,고추장,2큰술,3060003,양념
70,793,고춧가루,2큰술,3060003,양념
70,794,다진마늘,1/2큰술,3060003,양념
70,795,다진생강,1작은술,3060003,양념
70,796,국간장,2큰술,3060003,양념
70,797,소금,약간,3060003,양념
70,798,후춧가루,약간,3060003,양념
71,799,돼지고기,1kg,3060001,주재료
71,800,감자,4개,3060001,주재료
71,801,대파,2뿌리,3060002,부재료
71,802,물,6컵,3060002,부재료
71,803,마늘,4쪽,3060003,양념
71,804,생강,1쪽,3060003,양념
71,805,간장,1큰술,3060003,양념
71,806,고춧가루,1큰술,3060003,양념
71,807,술,1/2큰술,3060003,양념
71,808,소금,조금,3060003,양념
71,809,후춧가루,조금,3060003,양념
71,810,청정원맛선생,약간,3060003,양념
72,811,아구,1마리,3060001,주재료
72,812,콩나물,50g,3060001,주재료
72,813,고사리,약간,3060002,부재료
72,814,미나리,한줌,3060002,부재료
72,815,싸리버섯,2개,3060002,부재료
72,816,깻잎,5장,3060002,부재료
72,817,청고추,3개,3060002,부재료
72,818,홍고추,3개,3060002,부재료
72,819,대파,3뿌리,3060002,부재료
72,820,된장,4큰술,3060003,양념
72,821,다진마늘,1큰술,3060003,양념
72,822,고춧가루,약간,3060003,양념
72,823,후춧가루,약간,3060003,양념
72,824,물,10컵,3060002,부재료
73,825,조기,2마리,3060001,주재료
73,826,무,100g,3060002,부재료
73,827,양파,1개,3060002,부재료
73,828,대파,1뿌리,3060002,부재료
73,829,마늘,3쪽,3060003,양념
73,830,생강,1쪽,3060003,양념
73,831,간장,3큰술,3060003,양념
73,832,고춧가루,3큰술,3060003,양념
73,833,물,10컵,3060002,부재료
73,834,소금,약간,3060003,양념
74,835,명란,8개,3060001,주재료
74,836,쇠고기,50g,3060001,주재료
74,837,무,1/4개,3060001,주재료
74,838,콩나물,70g,3060002,부재료
74,839,대파,1뿌리,3060002,부재료
74,840,홍고추,1개,3060002,부재료
74,841,쑥갓,2줄기,3060002,부재료
74,842,물,4컵,3060002,부재료
74,843,간장,2큰술,3060003,양념
74,844,다진파,1큰술,3060003,양념
74,845,다진마늘,1큰술,3060003,양념
74,846,청주,1큰술,3060003,양념
74,847,소금,약간,3060003,양념
74,848,후춧가루,약간,3060003,양념
74,849,고춧가루,2큰술,3060003,양념
74,850,[쇠고기양념] 간장,1작은술,3060003,양념
74,851,설탕,1/2작은술,3060003,양념
74,854,깨소금,약간,3060003,양념
75,855,우거지,300g,3060001,주재료
75,856,배춧잎,200g,3060001,주재료
75,857,된장,4큰술,3060001,주재료
75,858,마늘,2쪽,3060003,양념
75,859,생강,1/3개,3060003,양념
75,860,식용유,1큰술,3060002,부재료
75,861,쇠고기,100g,3060002,부재료
75,862,청고추,2개,3060002,부재료
75,863,홍고추,1개,3060002,부재료
75,864,대파,1뿌리,3060002,부재료
75,865,쌀뜨물,9컵,3060002,부재료
75,866,간장,1/2큰술,3060003,양념
76,867,쇠고기,200g,3060001,주재료
76,868,배춧잎,5장,3060001,주재료
76,869,팽이버섯,1봉,3060001,주재료
76,870,표고버섯,3장,3060001,주재료
76,871,당근,1/4개,3060002,부재료
76,872,느타리버섯,2묶음,3060001,주재료
76,873,양파,1/2개,3060002,부재료
76,874,대파,1뿌리,3060002,부재료
76,875,어묵,30g,3060002,부재료
76,876,곤약,30g,3060002,부재료
76,877,무,30g,3060002,부재료
76,878,국수,200g,3060002,부재료
76,879,쑥갓,약간,3060002,부재료
76,880,다시마,1장,3060003,양념
76,881,청주,1큰술,3060003,양념
76,882,소금,약간,3060003,양념
76,883,간장,3큰술,3060003,양념
76,884,식초,3큰술,3060003,양념
76,886,물,6컵,3060003,양념
77,887,국수,400g,3060001,주재료
77,888,쇠고기,200g,3060001,주재료
77,889,배추,100g,3060002,부재료
77,890,애호박,1/2개,3060002,부재료
77,891,느타리버섯,100g,3060002,부재료
77,892,양파,1개,3060002,부재료
77,893,대파,2뿌리,3060002,부재료
77,894,물,8컵,3060003,양념
77,895,소금,약간,3060003,양념
77,896,고춧가루,2큰술,3060003,양념
77,897,간장,2큰술,3060003,양념
77,898,다진마늘,1큰술,3060003,양념
77,899,후춧가루,조금씩,3060003,양념
77,900,식용유,약간,3060002,부재료
78,901,낙지,2마리,3060001,주재료
78,902,새우,60g,3060001,주재료
78,903,쇠고기,80g,3060001,주재료
78,904,두부,1/4모,3060002,부재료
78,905,실파,5뿌리,3060002,부재료
78,906,표고버섯,3장,3060002,부재료
78,907,홍고추,2개,3060002,부재료
78,908,쑥갓,약간,3060002,부재료
78,909,달걀,1개,3060002,부재료
78,910,밀가루,약간,3060002,부재료
78,911,소금,약간,3060003,양념
78,912,식용유,약간,3060002,부재료
78,913,물,4컵,3060002,부재료
78,914,간장,2큰술,3060003,양념
78,915,다진파,2큰술,3060003,양념
78,916,다진마늘,1작은술,3060003,양념
78,917,깨소금,약간,3060003,양념
78,918,참기름,약간,3060003,양념
78,919,설탕,약간,3060003,양념
79,922,우거지,100g,3060001,주재료
79,923,콩나물,40g,3060001,주재료
79,924,된장,2큰술,3060003,양념
79,925,고추장,1큰술,3060003,양념
79,926,다진마늘,3큰술,3060003,양념
79,927,간장,4큰술,3060003,양념
79,928,고춧가루,1큰술,3060003,양념
79,930,다진파,4큰술,3060003,양념
79,932,참기름,조금,3060003,양념
80,933,밥,4공기,3060001,주재료
80,934,콩나물,300g,3060001,주재료
80,935,배추김치,200g,3060002,부재료
80,936,다진마늘,1큰술,3060002,부재료
80,937,실파,1뿌리,3060002,부재료
80,938,장조림,80g,3060002,부재료
80,939,청고추,2개,3060002,부재료
80,940,깨소금,1큰술,3060002,부재료
80,941,김,2장,3060002,부재료
80,942,달걀,4개,3060002,부재료
80,943,쇠고기육수,2컵,3060002,부재료
80,944,새우젓,약간,3060003,양념
81,945,쇠고기,400g,3060001,주재료
81,946,양,600g,3060001,주재료
81,947,무,400g,3060001,주재료
81,948,대파,2뿌리,3060002,부재료
81,949,마늘,8쪽,3060002,부재료
81,950,국간장,4큰술,3060003,양념
81,951,소금,약간,3060003,양념
81,952,후추,약간,3060003,양념
81,953,국수,100g,3060002,부재료
81,954,다진파,1큰술,3060003,양념
81,955,다진마늘,1큰술,3060003,양념
81,956,간장,4큰술,3060003,양념
81,957,참기름,약간,3060003,양념
82,958,소뼈,300g,3060001,주재료
82,959,사골,1개,3060001,주재료
82,960,도가니,1개,3060001,주재료
82,961,양지머리,600g,3060001,주재료
82,962,대파,1뿌리,3060002,부재료
82,963,마늘,1통,3060002,부재료
82,964,밀국수,100g,3060002,부재료
82,965,소금,약간,3060003,양념
82,966,후추,약간,3060003,양념
82,967,물,20컵,3060002,부재료
83,968,도가니,1/2개,3060001,주재료
83,969,쇠고기,400g,3060001,주재료
83,970,물,20컵,3060002,부재료
83,971,생강,1/2큰술,3060003,양념
83,972,소금,1큰술,3060003,양념
83,973,대파,2뿌리,3060002,부재료
83,974,다진파,4큰술,3060003,양념
83,975,고춧가루,4큰술,3060003,양념
83,976,다진마늘,3큰술,3060003,양념
83,977,간장,2큰술,3060003,양념
83,980,후추,약간,3060003,양념
84,981,쇠고기,600g,3060001,주재료
84,984,대파,2뿌리,3060002,부재료
84,985,마늘,6쪽,3060002,부재료
84,986,소금,약간,3060003,양념
84,987,국간장,3큰술,3060003,양념
84,988,다진파,1큰술,3060003,양념
84,989,청주,1큰술,3060003,양념
84,990,참기름,약간,3060003,양념
84,991,후추,약간,3060003,양념
85,992,쇠고기,800g,3060001,주재료
85,993,무,400g,3060001,주재료
85,994,물,10컵,3060002,부재료
85,995,국간장,3큰술,3060003,양념
85,996,다진파,2큰술,3060003,양념
85,997,다진마늘,1큰술,3060003,양념
85,998,참기름,1작은술,3060003,양념
85,999,후추,약간,3060003,양념
86,1000,부추,4단,3060001,주재료
86,1001,다진마늘,3큰술,3060003,양념
86,1002,생강,1/2쪽,3060003,양념
86,1003,홍고추,3개,3060002,부재료
86,1004,멸치젓,1/2컵,3060003,양념
86,1005,고춧가루,1/2컵,3060003,양념
86,1006,설탕,1큰술,3060003,양념
86,1007,소금,약간,3060003,양념
87,1008,실파,2단,3060001,주재료
87,1009,까나리액젓,1컵,3060003,양념
87,1010,다진마늘,1과 1/2작은술,3060003,양념
87,1011,다진생강,1작은술,3060003,양념
87,1012,고춧가루,1컵,3060003,양념
87,1013,설탕,2큰술,3060003,양념
87,1014,소금,약간,3060002,부재료
87,1015,깨소금,2큰술,3060003,양념
88,1016,배추,5포기,3060001,주재료
88,1017,무,2개,3060002,부재료
88,1018,밤,10개,3060002,부재료
88,1019,배,3개,3060002,부재료
88,1020,대추,10개,3060002,부재료
88,1021,다진마늘,4큰술,3060003,양념
88,1022,석이버섯,약간,3060003,양념
88,1023,대파,2뿌리,3060002,부재료
88,1024,미나리,1/2단,3060002,부재료
88,1025,실고추,5g,3060003,양념
88,1026,잣,2큰술,3060003,양념
88,1027,[절임용소금물] 소금,3컵,3060003,양념
88,1028,물,12컵,3060003,양념
88,1029,말린표고버섯,2개,3060003,양념
88,1030,생강,1개,3060003,양념
88,1031,[국물용 소금물] 소금,6큰술,3060003,양념
89,1033,깻잎,100장,3060001,주재료
89,1034,간장,1컵,3060003,양념
89,1035,고춧가루,2큰술,3060003,양념
89,1036,대파,2뿌리,3060003,양념
89,1037,마늘,5쪽,3060003,양념
89,1038,생강,1쪽,3060003,양념
89,1039,깨소금,2큰술,3060002,부재료
89,1040,실고추,5g,3060002,부재료
90,1041,오이,10개,3060001,주재료
90,1042,고추장,1/2컵,3060003,양념
90,1043,홍고추,1개,3060002,부재료
90,1044,실파,1뿌리,3060002,부재료
90,1045,다진마늘,1큰술,3060003,양념
90,1046,고춧가루,1/2큰술,3060003,양념
90,1047,참기름,1작은술,3060003,양념
90,1048,깨소금,1작은술,3060002,부재료
90,1049,설탕,1작은술,3060003,양념
91,1050,콩,2컵,3060001,주재료
91,1051,설탕,1/2컵,3060003,양념
91,1052,간장,1컵,3060003,양념
91,1053,깨소금,약간,3060003,양념
91,1054,물,1컵,3060003,양념
91,1055,참기름,약간,3060003,양념
92,1056,쇠고기,400g,3060001,주재료
92,1057,대파,1/2뿌리,3060002,부재료
92,1058,마늘,1통,3060002,부재료
92,1059,생강,1쪽,3060002,부재료
92,1060,물,4컵,3060002,부재료
92,1061,달걀,4개,3060001,주재료
92,1062,홍고추,2개,3060002,부재료
92,1063,간장,1컵,3060003,양념
92,1064,설탕,1/4컵,3060003,양념
92,1065,참기름,약간,3060003,양념
93,1066,연근,300g,3060001,주재료
93,1067,식용유,2큰술,3060002,부재료
93,1068,통깨,1작은술,3060002,부재료
93,1069,간장,3큰술,3060003,양념
93,1070,설탕,1큰술,3060003,양념
93,1071,청주,1큰술,3060003,양념
93,1072,물,5큰술,3060003,양념
94,1073,실파,1단,3060001,주재료
94,1074,굴,1/2컵,3060001,주재료
94,1075,홍합,1/2컵,3060001,주재료
94,1076,조개살,1/2컵,3060001,주재료
94,1077,밀가루,1컵,3060001,주재료
94,1078,달걀,2개,3060002,부재료
94,1079,식용유,약간,3060002,부재료
94,1080,소금,약간,3060003,양념
94,1081,멥쌀,1컵,3060001,주재료
95,1082,오이,2개,3060001,주재료
95,1083,소금,2작은술,3060003,양념
95,1084,다진파,1큰술,3060003,양념
95,1085,다진마늘,1/2큰술,3060003,양념
95,1086,깨소금,1/2큰술,3060002,부재료
95,1087,참기름,1큰술,3060003,양념
95,1088,실고추,약간,3060003,양념
96,1089,냉이,100g,3060001,주재료
96,1090,모시조개,1컵,3060001,주재료
96,1091,된장,3큰술,3060001,주재료
96,1092,다시마,10cm,3060003,양념
96,1093,대파,1뿌리,3060002,부재료
96,1094,마늘,3쪽,3060002,부재료
96,1095,물,10컵,3060002,부재료
96,1096,소금,약간,3060003,양념
97,1097,달걀,4개,3060001,주재료
97,1098,다진파,1큰술,3060002,부재료
97,1099,다진마늘,1작은술,3060002,부재료
97,1100,소금,1작은술,3060003,양념
97,1101,후춧가루,약간,3060003,양념
97,1102,물,1컵,3060002,부재료
97,1103,식용유,2큰술,3060002,부재료
97,1104,다시마,5cm,3060002,부재료
98,1105,닭고기,1마리,3060001,주재료
98,1106,간장,4큰술,3060003,양념
98,1107,마늘,2작은술,3060003,양념
98,1108,후춧가루,약간,3060003,양념
98,1109,녹말,4큰술,3060002,부재료
98,1110,고추장,2큰술,3060003,양념
98,1111,올리고당,2큰술,3060003,양념
98,1112,술,3큰술,3060003,양념
98,1113,깨소금,약간,3060002,부재료
99,1114,배추,1/4통,3060001,주재료
99,1115,소금,5큰술,3060002,부재료
99,1116,다진파,2큰술,3060003,양념
99,1117,다진마늘,1큰술,3060003,양념
99,1118,다진생강,1/2큰술,3060003,양념
99,1119,고춧가루,1/4컵,3060003,양념
99,1120,간장,1큰술,3060003,양념
99,1121,새우젓,1큰술,3060003,양념
99,1122,설탕,2큰술,3060003,양념
99,1123,통깨,1작은술,3060002,부재료
99,1124,참기름,약간,3060003,양념
100,1125,더덕,200g,3060001,주재료
100,1126,간장,1큰술,3060003,양념
100,1127,참기름,1작은술,3060003,양념
100,1128,고추장,2큰술,3060003,양념
100,1129,물,2큰술,3060002,부재료
100,1130,설탕,1큰술,3060003,양념
100,1131,고춧가루,1/2큰술,3060003,양념
100,1132,다진파,1큰술,3060003,양념
100,1133,다진마늘,1작은술,3060003,양념
100,1134,깨소금,1작은술,3060002,부재료
101,1136,감자,3개,3060001,주재료
101,1137,멸치,100g,3060001,주재료
101,1138,꽈리고추,10개,3060001,주재료
101,1139,식용유,3큰술,3060002,부재료
101,1140,간장,3큰술,3060003,양념
101,1141,올리고당,1큰술,3060003,양념
101,1142,청주,1큰술,3060003,양념
101,1143,깨소금,약간,3060002,부재료
102,1144,마른오징어,2마리,3060001,주재료
102,1145,물,2컵,3060002,부재료
102,1146,참기름,1큰술,3060003,양념
102,1147,청고추,5개,3060002,부재료
102,1148,간장,4큰술,3060003,양념
102,1149,설탕,1큰술,3060003,양념
102,1150,다진마늘,1큰술,3060003,양념
102,1151,깨소금,약간,3060002,부재료
102,1152,다진파,1큰술,3060003,양념
102,1153,후춧가루,약간,3060003,양념
103,1154,죽순,50g,3060001,주재료
103,1155,쇠고기,50g,3060001,주재료
103,1156,술,1작은술,3060003,양념
103,1157,간장,1작은술,3060003,양념
103,1158,녹말,1작은술,3060002,부재료
103,1159,소금,약간,3060003,양념
103,1160,후춧가루,약간,3060003,양념
103,1161,식용유,1큰술,3060002,부재료
103,1162,참기름,1작은술,3060003,양념
103,1163,다진마늘,1작은술,3060003,양념
103,1164,생강즙,1작은술,3060003,양념
103,1165,마늘종,30g,3060002,부재료
104,1166,애호박,1개,3060001,주재료
104,1167,소금,약간,3060003,양념
